---------------------------------------------
NOTE: The Hardness and Resistance values are the raw base values in the fields
of the Block class in question. The actual final values may be different
for different states of the block, or they may depend on a TileEntity etc.
---------------------------------------------
Mod name, Registry name, Hardness, Resistance
Supplementaries, supplementaries:ceiling_banner_orange, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_pink, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_purple, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_red, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_white, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_yellow, 1.00, 1.00
Supplementaries, supplementaries:checker_block, 1.50, 6.00
Supplementaries, supplementaries:checker_slab, 1.50, 6.00
Supplementaries, supplementaries:checker_vertical_slab, 1.50, 6.00
Supplementaries, supplementaries:clock_block, 3.00, 6.00
Supplementaries, supplementaries:cog_block, 3.00, 6.00
Supplementaries, supplementaries:copper_lantern, 3.50, 3.50
Supplementaries, supplementaries:cracked_bell, 5.00, 1200.00
Supplementaries, supplementaries:crank, 0.60, 0.60
Supplementaries, supplementaries:crimson_lantern, 1.50, 1.50
Supplementaries, supplementaries:daub, 1.50, 3.00
Supplementaries, supplementaries:daub_brace, 1.50, 3.00
Supplementaries, supplementaries:daub_cross_brace, 1.50, 3.00
Supplementaries, supplementaries:daub_frame, 1.50, 3.00
Supplementaries, supplementaries:deepslate_lamp, 1.50, 6.00
Supplementaries, supplementaries:directional_cake, 0.50, 0.50
Supplementaries, supplementaries:doormat, 0.10, 0.10
Supplementaries, supplementaries:double_cake, 0.50, 0.50
Supplementaries, supplementaries:edelwood_stick, 0.25, 0.00
Supplementaries, supplementaries:end_stone_lamp, 3.00, 9.00
Supplementaries, supplementaries:faucet, 3.00, 4.80
Supplementaries, supplementaries:feather_block, 0.80, 0.80
Supplementaries, supplementaries:firefly_jar, 1.00, 1.00
Supplementaries, supplementaries:flag_black, 1.00, 1.00
Supplementaries, supplementaries:flag_blue, 1.00, 1.00
Supplementaries, supplementaries:flag_brown, 1.00, 1.00
Supplementaries, supplementaries:flag_cyan, 1.00, 1.00
Supplementaries, supplementaries:flag_gray, 1.00, 1.00
Supplementaries, supplementaries:flag_green, 1.00, 1.00
Supplementaries, supplementaries:flag_light_blue, 1.00, 1.00
Supplementaries, supplementaries:flag_light_gray, 1.00, 1.00
Supplementaries, supplementaries:flag_lime, 1.00, 1.00
Supplementaries, supplementaries:flag_magenta, 1.00, 1.00
Supplementaries, supplementaries:flag_orange, 1.00, 1.00
Supplementaries, supplementaries:flag_pink, 1.00, 1.00
Supplementaries, supplementaries:flag_purple, 1.00, 1.00
Supplementaries, supplementaries:flag_red, 1.00, 1.00
Supplementaries, supplementaries:flag_white, 1.00, 1.00
Supplementaries, supplementaries:flag_yellow, 1.00, 1.00
Supplementaries, supplementaries:flax, 0.00, 0.00
Supplementaries, supplementaries:flax_block, 0.50, 0.50
Supplementaries, supplementaries:flint_block, 1.50, 6.00
Supplementaries, supplementaries:flower_box, 0.50, 0.50
Supplementaries, supplementaries:fodder, 0.60, 0.60
Supplementaries, supplementaries:globe, 2.00, 4.00
Supplementaries, supplementaries:goblet, 1.50, 2.00
Supplementaries, supplementaries:gold_door, 3.00, 6.00
Supplementaries, supplementaries:gold_gate, 5.00, 6.00
Supplementaries, supplementaries:gold_trapdoor, 3.00, 6.00
Supplementaries, supplementaries:gunpowder, 0.00, 0.00
Supplementaries, supplementaries:hanging_flower_pot, 0.00, 0.00
Supplementaries, supplementaries:hanging_sign_acacia, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_aged, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_apple_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_apple_te, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_apple_ter, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_arcane_edelwood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_archwood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_aspen, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_aspen_atm, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_aspen_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_azure, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_bamboo, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_banana_ter, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_baobab, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_beech_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_beeswax, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_birch, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_blood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_blue_enchanted, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_brown_mushroom, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_bulbis, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cactus, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_canopy_tf, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cave_mushroom, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cedar_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_charred, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_charred_de, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_charred_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cherry, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cherry_bop, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cherry_env, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cherry_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cherry_red, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cherry_ter, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cherrywood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cika, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_coconut_ter, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_crimson, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cypress, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cypress_bb, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_cypress_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_dark_oak, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_dark_tf, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_darkwood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_dead, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_dead_bop, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_deadwood_atum, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_distortic, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_dragon_tree, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_dream, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_dreamwood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_driftwood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_ebony, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_edelwood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_elder, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_embur, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_end_lotus, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_enigma, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_ether, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_fairy_ring_mushroom_hbt, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_fir, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_fir_bop, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_fir_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_fir_tr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_glowshroom, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_glowshroom_em, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_green_enchanted, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_green_oak_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_grimwood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_grongle, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_hazel_te, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_helix_tree, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_hellbark_bop, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_holly, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_holly_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_imparius, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_inverted, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_jacaranda, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_jacaranda_ab, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_jacaranda_bop, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_jellyshroom, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_jungle, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_kousa, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_lacugrove, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_lairelosse_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_lament, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_larch_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_lebethron_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_lemon_ter, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_leppa, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_livingwood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_lucernia, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_magic_bop, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_magic_pw, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mahogany, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mahogany_bop, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mallorn_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mango_ter, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mangrove, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mangrove_tf, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mangrove_un, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_maple, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_maple_aut, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_maple_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_maple_pw, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mine_tf, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mirk_oak_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_morado, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mossy_glowshroom, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mulberry_ter, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mushroom_em, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_mysterywood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_nanab, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_netherwood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_nightshade, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_oak, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_olive, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_oran, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_orange_ter, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_painted_acacia, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_palm, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_palm_atum, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_palm_bop, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_palo_verde, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_peach_ter, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_pear_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_pear_ter, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_pecha, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_pine, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_pine_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_plum_ter, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_poise, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_poisonous_mushroom_em, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_polished, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_purple_heart_pw, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_pythadendron, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_rainbow_eucalyptus, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_red_mushroom, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_redbud_ab, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_redwood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_redwood_bop, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_river, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_rosewood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_rotten_lotr, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_runewood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_shimmerwood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_silverbell_pw, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_sitrus, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_skyris, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_smogstem, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_sort_tf, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_spruce, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_sythian, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_tea, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_temporal, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_tenanea, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_tiger_pw, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_time_tf, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_tofustem, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_trans_tf, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_twilight_oak_tf, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_twisted, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_umbran_bop, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_umbrella_tree, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_warped, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_white, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_wigglewood, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_willow, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_willow_bop, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_willow_env, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_willow_pw, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_wisteria_env, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_witch_hazel, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_yucca, 2.00, 3.00
Supplementaries, supplementaries:hanging_sign_zelkova, 2.00, 3.00
Supplementaries, supplementaries:hourglass, 2.00, 4.00
Supplementaries, supplementaries:iron_gate, 5.00, 6.00
Supplementaries, supplementaries:item_shelf, 0.75, 0.10
Supplementaries, supplementaries:jar, 1.00, 1.00
Supplementaries, supplementaries:jar_boat, 1.00, 1.00
Supplementaries, supplementaries:jar_tinted, 1.00, 1.00
Supplementaries, supplementaries:laser_block, 3.50, 3.50
Supplementaries, supplementaries:lock_block, 5.00, 5.00
Supplementaries, supplementaries:magma_cream_block, 0.00, 0.00
Supplementaries, supplementaries:netherite_door, 50.00, 1200.00
Supplementaries, supplementaries:netherite_trapdoor, 50.00, 1200.00
Supplementaries, supplementaries:notice_board, 2.50, 2.50
Supplementaries, supplementaries:pancake, 0.50, 0.50
Supplementaries, supplementaries:pedestal, 1.50, 6.00
Supplementaries, supplementaries:planter, 2.00, 6.00
Supplementaries, supplementaries:planter_rich, 2.00, 6.00
Supplementaries, supplementaries:potted_flax, 0.00, 0.00
Supplementaries, supplementaries:present, 1.00, 1.00
Supplementaries, supplementaries:present_black, 1.00, 1.00
Supplementaries, supplementaries:present_blue, 1.00, 1.00
Supplementaries, supplementaries:present_brown, 1.00, 1.00
Supplementaries, supplementaries:present_cyan, 1.00, 1.00
Supplementaries, supplementaries:present_gray, 1.00, 1.00
Supplementaries, supplementaries:present_green, 1.00, 1.00
Supplementaries, supplementaries:present_light_blue, 1.00, 1.00
Supplementaries, supplementaries:present_light_gray, 1.00, 1.00
Supplementaries, supplementaries:present_lime, 1.00, 1.00
Supplementaries, supplementaries:present_magenta, 1.00, 1.00
Supplementaries, supplementaries:present_orange, 1.00, 1.00
Supplementaries, supplementaries:present_pink, 1.00, 1.00
Supplementaries, supplementaries:present_purple, 1.00, 1.00
Supplementaries, supplementaries:present_red, 1.00, 1.00
Supplementaries, supplementaries:present_white, 1.00, 1.00
Supplementaries, supplementaries:present_yellow, 1.00, 1.00
Supplementaries, supplementaries:prismarine_rod, 0.25, 0.00
Supplementaries, supplementaries:propelplant_cane, 0.25, 0.00
Supplementaries, supplementaries:pulley_block, 2.50, 2.50
Supplementaries, supplementaries:raked_gravel, 0.60, 0.60
Supplementaries, supplementaries:redstone_illuminator, 0.30, 0.30
Supplementaries, supplementaries:rope, 0.00, 0.00
Supplementaries, supplementaries:rope_knot, 2.00, 3.00
Supplementaries, supplementaries:sack, 1.00, 1.00
Supplementaries, supplementaries:safe, 50.00, 1200.00
Supplementaries, supplementaries:sconce, 0.00, 0.00
Supplementaries, supplementaries:sconce_ender, 0.00, 0.00
Supplementaries, supplementaries:sconce_glow, 0.00, 0.00
Supplementaries, supplementaries:sconce_green, 0.00, 0.00
Supplementaries, supplementaries:sconce_lever, 0.00, 0.00
Supplementaries, supplementaries:sconce_soul, 0.00, 0.00
Supplementaries, supplementaries:sconce_wall, 0.00, 0.00
Supplementaries, supplementaries:sconce_wall_ender, 0.00, 0.00
Supplementaries, supplementaries:sconce_wall_glow, 0.00, 0.00
Supplementaries, supplementaries:sconce_wall_green, 0.00, 0.00
Supplementaries, supplementaries:sconce_wall_soul, 0.00, 0.00
Supplementaries, supplementaries:sign_post, 2.00, 3.00
Supplementaries, supplementaries:soul_jar, 1.00, 1.00
Supplementaries, supplementaries:speaker_block, 1.00, 2.00
Supplementaries, supplementaries:spring_launcher, 4.00, 5.00
Supplementaries, supplementaries:spring_launcher_arm, 50.00, 50.00
Supplementaries, supplementaries:spring_launcher_head, 4.00, 5.00
Supplementaries, supplementaries:statue, 2.00, 2.00
Supplementaries, supplementaries:stick, 0.25, 0.00
